"export-world data (NetLogo 6.2.0)"
"lab5_3.nlogo"
"05/04/2021 14:39:56:082 +0200"

"RANDOM STATE"
"0 0 -1727483681 374 0.0 false 1302823912 842152012 -60906230 -1946775523 -1956021687 -1088192930 1408245411 259500858 2092477117 1029802363 794016453 877971662 81554832 1621482831 2166896 1705313278 -160664668 -1784744920 366977164 1520553676 1865948109 -1955361510 -611013426 1271622942 -609262470 39255172 -1061899605 193203222 373056279 -1682316781 -2080798582 -1886634512 1265600091 -496487422 -1608667214 195966627 -199974188 -1730596197 1393000698 2020263700 1617245427 -470592711 -308946845 180896234 1294694414 484362211 55196597 -169083457 -1472332574 2011854805 -692857459 934375643 121696617 1333533274 -42946173 -1080248203 1544383637 -1861549912 -653023769 1421341498 -1789319116 -1450985067 -157434023 -922434682 734389954 -308000080 -1924916722 -1357400072 733819159 -683594047 1995026082 -222577082 1888338878 -158790622 1957201147 1684146195 -707734816 -1421666810 -941379957 780937244 484235386 799856780 -1626900771 -1864868017 -1545961298 874681776 -1686064590 1101883141 -1010516775 -760092558 -1295276537 -1539769040 -335683260 1494717195 -1115989312 -523034763 -305214313 -1769229514 1630654770 -1222455848 1820807868 -190225358 -1992662607 -1595099868 -2133332568 -680793417 399445406 1839875187 -1137375587 1410743035 1256250012 1467203133 2041340794 -1804291470 -2042448563 634566376 -1563679876 484174217 -1844561086 -1549171647 -752385762 518544769 -1932460608 1193981160 1485429137 -608019530 -692160231 1118593971 -60397379 215007911 534259640 233291555 -23440026 516464285 1715265084 -391720597 1387372501 1037257054 1821502556 -1564337258 -1840668659 -154822677 1336835265 380846552 1634047289 -82394085 526300098 1682191792 922777681 556151128 -1830798809 -1846516630 -1777220920 728320200 1500660025 573895626 73058969 -26899900 1453776337 -861133010 1441248495 -951442089 -1191886014 -544348834 127415993 793068758 2131857104 2075785375 1473765585 -1764847014 2036110725 858052183 -1743453327 1974773589 -163664271 879724612 728537835 -759308023 1932225975 -2116984050 -468188591 -177595670 68825976 -577777486 -1185216609 790224669 -485906422 -367548179 -704595263 -704057765 -1214090877 1617632824 -350795642 1410733659 2036775034 45603796 -766562563 1611311785 5380817 1534955972 -933857628 803026860 1948423792 -146339643 -1602883564 1688510297 1358079290 116520780 -1573653191 -594267335 707197329 -1122518147 267409088 1385254738 240131067 -361430660 1511909659 464938134 161897021 -73566235 381622926 381600490 -894452896 997694006 -1659488233 -1902352603 2124239182 1283613143 -54164439 1286951714 1920947005 1825613779 -852239273 1630376078 438293671 1646900944 99227880 192174170 1369635352 812684207 731144965 1774324028 -1683880054 1602527394 497905659 -947385050 1529363997 -1538124136 -852846274 2059672213 -1034613831 -531154247 862830361 -1264941782 -278446472 2047453418 86878939 -1452144390 -1784113078 -225115570 -1193046273 429061466 -354734643 -1084489641 1115538362 -507681222 -2006788163 -108000136 1124834162 -1134647849 1451197080 514292426 -703708774 352132280 1866206722 -300770525 1240824851 -1071588784 -721274973 -1882623300 -1354516080 -2090714718 1085103796 1455259814 355067502 -2072268294 2092996163 33413451 -206151391 1557554715 702177767 -1865609404 -1082982201 -971388744 729329480 1588553230 581669234 -207447814 -32081649 -77813564 -371185419 263426235 -873289353 -811712528 -1620920568 870624740 1595260334 1525537506 1440884907 89347633 -742831919 1701999955 -1321200299 1160474706 1411390543 1104970387 -740736212 797280540 -234635237 -1932004715 221864724 1747819137 -1051957435 -1529617940 -2121602149 -856745079 1261188038 -915885096 2066060896 888220835 1755838969 -2020737960 1348540587 2132473043 874776348 181657177 1427356764 1062308910 -2104990439 2043378363 409076574 -373810306 237653953 1140045982 -771451466 -46023765 1764114981 -366560957 694206180 -660231456 1260132648 -1339036968 -1405092811 -1869550984 465994342 -1834007789 -1225289029 -255506055 84776811 -2043910481 1292166963 499397072 -1566165617 -1262083165 -477279962 -2095305515 1019714575 -2080419924 1978817339 2096766536 979632900 1723901793 724092011 1531910579 1418929316 -1614725462 1995797477 1660075773 1589235052 682982062 -1683227440 210297427 756043835 933399663 1941168882 -195605689 -1129230260 1360064100 693436147 -321066266 -162500566 1227871056 -1115553535 384734637 -1665444525 1205441700 -1804005435 -1294498978 1826291025 1943743218 110802911 -1710393566 943305231 -1927660012 1865388204 -342818872 1668112912 984523555 971020570 -1459943966 1654637502 1467247061 -590759350 -2028073489 -124006148 521132294 -739667843 693303358 -1550537362 -1978347412 1796985558 1613825165 1588568227 1072146776 455379756 -721957869 -1911470801 -1195707169 708929594 -1896587665 -1947264959 -2099393772 -119125936 -214473678 1458751442 -886430381 1890347196 -1451152504 -1730166160 1337803943 2104070311 1137072337 431562563 -1298273059 -1949663185 399887502 -1125252520 710217043 1058778891 840571560 -110761679 -1378659401 1602650642 -1892966446 -936662707 926273591 -536705151 1816976730 149052418 1820595498 1456895130 692793902 -1327378225 -1762582428 -1635503349 -2117063299 2106330979 -202690694 475870067 1241884517 1666746707 -1457522869 -698046240 -512672810 508728047 1927838581 690994544 -198802898 -931591924 -469392884 1443930887 -1315458109 1995908233 452363130 469321383 -251380187 339491362 -1856087881 164485923 -74593174 -1701569038 1543460758 1440409308 1376242047 -2144329899 -1991779544 -799602504 116671043 1322598760 1274681820 -660601349 1422306133 -1149444189 967708215 203646956 -1464075834 -1164367714 -1632079780 172884990 -367767368 -214529919 1848123755 -1142044442 1487280369 2065210403 1673771821 1397725982 1326061739 -318975094 -1608336559 1286616187 -322154888 -963747036 845786411 2086164203 1159810935 -242879501 708687148 163865410 -2088513625 939993257 -1066084929 2457705 -1048989201 1166687835 2110200 -837036917 -1509596810 -183403595 1940105172 -1323094927 2096222806 -1971542846 1400773915 421672208 -560786492 -2025998504 -1941658459 845504570 -647022023 -1821016676 1029711984 1695753901 1209183024 1434654186 1334256597 1125562320 -1639001994 1340029009 577352270 796640286 -1891839098 -1033289679 -1590849275 873238160 745997568 -1710678364 -836665762 962244238 -1594854282 572700138 -1420040140 113813249 -441905715 1735040625 1358380111 -734255916 1503397373 1442141012 1304584934 503737302 -348302314 1168566140 632124562 1225669891 173645519 -729505031 241088847 278541371 -1304373258 -2105966588 -624783106 -1061770281 633686859 262890330 1688127781 1491358468 -1154647299 2088047571 -1746001941 706067251 368575613 1089786564 1411912874 -1531214779 -539452048 777961448 1775582107 -1634650449 405909276 225366109 -1077989538 -442951681 479543125 -1597674446 -260628074 -109961876 1956841631 -1628487336 61126710 -775518259 594684364 878068596 -1297428943"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks","cultural_features","traits_per_feature","world_size"
"0","20","0","20","0","nobody","0","""NEITHER""","2000000","15","15","20"

"TURTLES"
"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode"

"PATCHES"
"pxcor","pycor","pcolor","plabel","plabel-color","culture"
"5","13","103","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 9]"
"6","13","103","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 9]"
"7","13","104","""""","9.9","[5 12 10 5 6 5 14 7 3 11 3 2 9 3 9]"
"8","13","104","""""","9.9","[5 12 10 5 6 5 14 7 3 11 3 2 9 3 9]"
"9","13","104","""""","9.9","[5 12 10 5 6 5 14 7 3 11 3 2 9 3 9]"
"10","13","108","""""","9.9","[5 12 10 5 6 5 14 7 3 11 3 2 9 3 13]"
"11","13","108","""""","9.9","[5 12 10 5 6 5 14 7 3 11 3 2 9 3 13]"
"12","13","108","""""","9.9","[5 12 10 5 6 5 14 7 3 11 3 2 9 3 13]"
"13","13","108","""""","9.9","[5 12 10 5 6 5 14 7 3 11 3 2 9 3 13]"
"14","13","107","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 13]"
"15","13","107","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 13]"
"16","13","107","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 13]"
"17","13","111","""""","9.9","[5 12 10 5 6 5 13 7 7 11 3 2 9 3 13]"
"18","13","111","""""","9.9","[5 12 10 5 6 5 13 7 7 11 3 2 9 3 13]"
"19","13","112","""""","9.9","[5 12 10 5 6 5 14 7 7 11 3 2 9 3 13]"
"20","13","112","""""","9.9","[5 12 10 5 6 5 14 7 7 11 3 2 9 3 13]"
"0","12","94","""""","9.9","[5 3 10 5 6 5 13 7 3 11 3 2 9 3 9]"
"1","12","94","""""","9.9","[5 3 10 5 6 5 13 7 3 11 3 2 9 3 9]"
"2","12","94","""""","9.9","[5 3 10 5 6 5 13 7 3 11 3 2 9 3 9]"
"3","12","94","""""","9.9","[5 3 10 5 6 5 13 7 3 11 3 2 9 3 9]"
"4","12","103","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 9]"
"5","12","103","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 9]"
"6","12","103","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 9]"
"7","12","95","""""","9.9","[5 3 10 5 6 5 14 7 3 11 3 2 9 3 9]"
"8","12","104","""""","9.9","[5 12 10 5 6 5 14 7 3 11 3 2 9 3 9]"
"9","12","104","""""","9.9","[5 12 10 5 6 5 14 7 3 11 3 2 9 3 9]"
"10","12","95","""""","9.9","[5 3 10 5 6 5 14 7 3 11 3 2 9 3 9]"
"11","12","99","""""","9.9","[5 3 10 5 6 5 14 7 3 11 3 2 9 3 13]"
"12","12","99","""""","9.9","[5 3 10 5 6 5 14 7 3 11 3 2 9 3 13]"
"13","12","108","""""","9.9","[5 12 10 5 6 5 14 7 3 11 3 2 9 3 13]"
"14","12","108","""""","9.9","[5 12 10 5 6 5 14 7 3 11 3 2 9 3 13]"
"15","12","108","""""","9.9","[5 12 10 5 6 5 14 7 3 11 3 2 9 3 13]"
"16","12","107","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 13]"
"17","12","111","""""","9.9","[5 12 10 5 6 5 13 7 7 11 3 2 9 3 13]"
"18","12","112","""""","9.9","[5 12 10 5 6 5 14 7 7 11 3 2 9 3 13]"
"19","12","112","""""","9.9","[5 12 10 5 6 5 14 7 7 11 3 2 9 3 13]"
"20","12","111","""""","9.9","[5 12 10 5 6 5 13 7 7 11 3 2 9 3 13]"
"0","11","94","""""","9.9","[5 3 10 5 6 5 13 7 3 11 3 2 9 3 9]"
"1","11","94","""""","9.9","[5 3 10 5 6 5 13 7 3 11 3 2 9 3 9]"
"2","11","94","""""","9.9","[5 3 10 5 6 5 13 7 3 11 3 2 9 3 9]"
"3","11","94","""""","9.9","[5 3 10 5 6 5 13 7 3 11 3 2 9 3 9]"
"4","11","94","""""","9.9","[5 3 10 5 6 5 13 7 3 11 3 2 9 3 9]"
"5","11","103","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 9]"
"6","11","104","""""","9.9","[5 12 10 5 6 5 14 7 3 11 3 2 9 3 9]"
"7","11","95","""""","9.9","[5 3 10 5 6 5 14 7 3 11 3 2 9 3 9]"
"8","11","104","""""","9.9","[5 12 10 5 6 5 14 7 3 11 3 2 9 3 9]"
"9","11","104","""""","9.9","[5 12 10 5 6 5 14 7 3 11 3 2 9 3 9]"
"10","11","99","""""","9.9","[5 3 10 5 6 5 14 7 3 11 3 2 9 3 13]"
"11","11","99","""""","9.9","[5 3 10 5 6 5 14 7 3 11 3 2 9 3 13]"
"12","11","99","""""","9.9","[5 3 10 5 6 5 14 7 3 11 3 2 9 3 13]"
"13","11","99","""""","9.9","[5 3 10 5 6 5 14 7 3 11 3 2 9 3 13]"
"14","11","108","""""","9.9","[5 12 10 5 6 5 14 7 3 11 3 2 9 3 13]"
"15","11","99","""""","9.9","[5 3 10 5 6 5 14 7 3 11 3 2 9 3 13]"
"16","11","102","""""","9.9","[5 3 10 5 6 5 13 7 7 11 3 2 9 3 13]"
"17","11","111","""""","9.9","[5 12 10 5 6 5 13 7 7 11 3 2 9 3 13]"
"18","11","111","""""","9.9","[5 12 10 5 6 5 13 7 7 11 3 2 9 3 13]"
"19","11","111","""""","9.9","[5 12 10 5 6 5 13 7 7 11 3 2 9 3 13]"
"20","11","111","""""","9.9","[5 12 10 5 6 5 13 7 7 11 3 2 9 3 13]"
"0","10","94","""""","9.9","[5 3 10 5 6 5 13 7 3 11 3 2 9 3 9]"
"1","10","94","""""","9.9","[5 3 10 5 6 5 13 7 3 11 3 2 9 3 9]"
"2","10","95","""""","9.9","[5 3 10 5 6 5 14 7 3 11 3 2 9 3 9]"
"3","10","95","""""","9.9","[5 3 10 5 6 5 14 7 3 11 3 2 9 3 9]"
"4","10","94","""""","9.9","[5 3 10 5 6 5 13 7 3 11 3 2 9 3 9]"
"5","10","94","""""","9.9","[5 3 10 5 6 5 13 7 3 11 3 2 9 3 9]"
"6","10","101","""""","9.9","[5 12 8 5 6 5 13 7 3 11 3 2 9 3 9]"
"7","10","95","""""","9.9","[5 3 10 5 6 5 14 7 3 11 3 2 9 3 9]"
"8","10","99","""""","9.9","[5 3 10 5 6 5 14 7 7 11 3 2 9 3 9]"
"9","10","97","""""","9.9","[5 3 8 5 6 5 14 7 7 11 3 2 9 3 9]"
"10","10","97","""""","9.9","[5 3 8 5 6 5 14 7 7 11 3 2 9 3 9]"
"11","10","99","""""","9.9","[5 3 10 5 6 5 14 7 3 11 3 2 9 3 13]"
"12","10","99","""""","9.9","[5 3 10 5 6 5 14 7 3 11 3 2 9 3 13]"
"13","10","99","""""","9.9","[5 3 10 5 6 5 14 7 3 11 3 2 9 3 13]"
"14","10","99","""""","9.9","[5 3 10 5 6 5 14 7 3 11 3 2 9 3 13]"
"15","10","98","""""","9.9","[5 3 10 5 6 5 13 7 3 11 3 2 9 3 13]"
"16","10","98","""""","9.9","[5 3 10 5 6 5 13 7 3 11 3 2 9 3 13]"
"17","10","111","""""","9.9","[5 12 10 5 6 5 13 7 7 11 3 2 9 3 13]"
"18","10","111","""""","9.9","[5 12 10 5 6 5 13 7 7 11 3 2 9 3 13]"
"19","10","111","""""","9.9","[5 12 10 5 6 5 13 7 7 11 3 2 9 3 13]"
"20","10","107","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 13]"
"0","9","94","""""","9.9","[5 3 10 5 6 5 13 7 3 11 3 2 9 3 9]"
"1","9","94","""""","9.9","[5 3 10 5 6 5 13 7 3 11 3 2 9 3 9]"
"2","9","99","""""","9.9","[5 3 10 5 6 5 14 7 3 11 3 2 9 3 13]"
"3","9","94","""""","9.9","[5 3 10 5 6 5 13 7 3 11 3 2 9 3 9]"
"4","9","94","""""","9.9","[5 3 10 5 6 5 13 7 3 11 3 2 9 3 9]"
"5","9","94","""""","9.9","[5 3 10 5 6 5 13 7 3 11 3 2 9 3 9]"
"6","9","93","""""","9.9","[5 3 8 5 6 5 14 7 3 11 3 2 9 3 9]"
"7","9","93","""""","9.9","[5 3 8 5 6 5 14 7 3 11 3 2 9 3 9]"
"8","9","93","""""","9.9","[5 3 8 5 6 5 14 7 3 11 3 2 9 3 9]"
"9","9","96","""""","9.9","[5 3 8 5 6 5 13 7 7 11 3 2 9 3 9]"
"10","9","100","""""","9.9","[5 3 8 5 6 5 13 7 7 11 3 2 9 3 13]"
"11","9","99","""""","9.9","[5 3 10 5 6 5 14 7 3 11 3 2 9 3 13]"
"12","9","99","""""","9.9","[5 3 10 5 6 5 14 7 3 11 3 2 9 3 13]"
"13","9","99","""""","9.9","[5 3 10 5 6 5 14 7 3 11 3 2 9 3 13]"
"14","9","102","""""","9.9","[5 3 10 5 6 5 13 7 7 11 3 2 9 3 13]"
"15","9","98","""""","9.9","[5 3 10 5 6 5 13 7 3 11 3 2 9 3 13]"
"16","9","107","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 13]"
"17","9","107","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 13]"
"18","9","111","""""","9.9","[5 12 10 5 6 5 13 7 7 11 3 2 9 3 13]"
"19","9","111","""""","9.9","[5 12 10 5 6 5 13 7 7 11 3 2 9 3 13]"
"20","9","111","""""","9.9","[5 12 10 5 6 5 13 7 7 11 3 2 9 3 13]"
"0","8","93","""""","9.9","[5 3 8 5 6 5 14 7 3 11 3 2 9 3 9]"
"1","8","99","""""","9.9","[5 3 10 5 6 5 14 7 3 11 3 2 9 3 13]"
"2","8","95","""""","9.9","[5 3 10 5 6 5 14 7 3 11 3 2 9 3 9]"
"3","8","95","""""","9.9","[5 3 10 5 6 5 14 7 3 11 3 2 9 3 9]"
"4","8","95","""""","9.9","[5 3 10 5 6 5 14 7 3 11 3 2 9 3 9]"
"5","8","96","""""","9.9","[5 3 8 5 6 5 13 7 7 11 3 2 9 3 9]"
"6","8","96","""""","9.9","[5 3 8 5 6 5 13 7 7 11 3 2 9 3 9]"
"7","8","93","""""","9.9","[5 3 8 5 6 5 14 7 3 11 3 2 9 3 9]"
"8","8","97","""""","9.9","[5 3 8 5 6 5 14 7 7 11 3 2 9 3 9]"
"9","8","101","""""","9.9","[5 3 8 5 6 5 14 7 7 11 3 2 9 3 13]"
"10","8","100","""""","9.9","[5 3 8 5 6 5 13 7 7 11 3 2 9 3 13]"
"11","8","100","""""","9.9","[5 3 8 5 6 5 13 7 7 11 3 2 9 3 13]"
"12","8","102","""""","9.9","[5 3 10 5 6 5 13 7 7 11 3 2 9 3 13]"
"13","8","102","""""","9.9","[5 3 10 5 6 5 13 7 7 11 3 2 9 3 13]"
"14","8","102","""""","9.9","[5 3 10 5 6 5 13 7 7 11 3 2 9 3 13]"
"15","8","98","""""","9.9","[5 3 10 5 6 5 13 7 3 11 3 2 9 3 13]"
"16","8","111","""""","9.9","[5 12 10 5 6 5 13 7 7 11 3 2 9 3 13]"
"17","8","107","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 13]"
"18","8","107","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 13]"
"19","8","111","""""","9.9","[5 12 10 5 6 5 13 7 7 11 3 2 9 3 13]"
"20","8","107","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 13]"
"0","7","93","""""","9.9","[5 3 8 5 6 5 14 7 3 11 3 2 9 3 9]"
"1","7","99","""""","9.9","[5 3 10 5 6 5 14 7 3 11 3 2 9 3 13]"
"2","7","95","""""","9.9","[5 3 10 5 6 5 14 7 3 11 3 2 9 3 9]"
"3","7","95","""""","9.9","[5 3 10 5 6 5 14 7 3 11 3 2 9 3 9]"
"4","7","95","""""","9.9","[5 3 10 5 6 5 14 7 3 11 3 2 9 3 9]"
"5","7","95","""""","9.9","[5 3 10 5 6 5 14 7 3 11 3 2 9 3 9]"
"6","7","95","""""","9.9","[5 3 10 5 6 5 14 7 3 11 3 2 9 3 9]"
"7","7","106","""""","9.9","[5 12 8 5 6 5 14 7 7 11 3 2 9 3 9]"
"8","7","106","""""","9.9","[5 12 8 5 6 5 14 7 7 11 3 2 9 3 9]"
"9","7","106","""""","9.9","[5 12 8 5 6 5 14 7 7 11 3 2 9 3 9]"
"10","7","96","""""","9.9","[5 3 8 5 6 5 13 7 7 11 3 2 9 3 9]"
"11","7","98","""""","9.9","[5 3 10 5 6 5 13 7 3 11 3 2 9 3 13]"
"12","7","98","""""","9.9","[5 3 10 5 6 5 13 7 3 11 3 2 9 3 13]"
"13","7","102","""""","9.9","[5 3 10 5 6 5 13 7 7 11 3 2 9 3 13]"
"14","7","111","""""","9.9","[5 12 10 5 6 5 13 7 7 11 3 2 9 3 13]"
"15","7","111","""""","9.9","[5 12 10 5 6 5 13 7 7 11 3 2 9 3 13]"
"16","7","107","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 13]"
"17","7","107","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 13]"
"18","7","107","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 13]"
"19","7","107","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 13]"
"20","7","107","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 13]"
"0","6","97","""""","9.9","[5 3 8 5 6 5 14 7 3 11 3 2 9 3 13]"
"1","6","99","""""","9.9","[5 3 10 5 6 5 14 7 3 11 3 2 9 3 13]"
"2","6","97","""""","9.9","[5 3 8 5 6 5 14 7 3 11 3 2 9 3 13]"
"3","6","97","""""","9.9","[5 3 8 5 6 5 14 7 3 11 3 2 9 3 13]"
"4","6","97","""""","9.9","[5 3 8 5 6 5 14 7 3 11 3 2 9 3 13]"
"5","6","93","""""","9.9","[5 3 8 5 6 5 14 7 3 11 3 2 9 3 9]"
"6","6","106","""""","9.9","[5 12 8 5 6 5 14 7 7 11 3 2 9 3 9]"
"7","6","102","""""","9.9","[5 12 8 5 6 5 14 7 3 11 3 2 9 3 9]"
"8","6","106","""""","9.9","[5 12 8 5 6 5 14 7 7 11 3 2 9 3 9]"
"9","6","106","""""","9.9","[5 12 8 5 6 5 14 7 7 11 3 2 9 3 9]"
"10","6","104","""""","9.9","[5 12 10 5 6 5 14 7 3 11 3 2 9 3 9]"
"11","6","103","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 9]"
"12","6","107","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 13]"
"13","6","107","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 13]"
"14","6","111","""""","9.9","[5 12 10 5 6 5 13 7 7 11 3 2 9 3 13]"
"15","6","107","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 13]"
"16","6","107","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 13]"
"17","6","107","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 13]"
"18","6","107","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 13]"
"19","6","107","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 13]"
"20","6","107","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 13]"
"0","5","97","""""","9.9","[5 3 8 5 6 5 14 7 3 11 3 2 9 3 13]"
"1","5","97","""""","9.9","[5 3 8 5 6 5 14 7 3 11 3 2 9 3 13]"
"2","5","97","""""","9.9","[5 3 8 5 6 5 14 7 3 11 3 2 9 3 13]"
"3","5","97","""""","9.9","[5 3 8 5 6 5 14 7 3 11 3 2 9 3 13]"
"4","5","97","""""","9.9","[5 3 8 5 6 5 14 7 3 11 3 2 9 3 13]"
"5","5","99","""""","9.9","[5 3 10 5 6 5 14 7 3 11 3 2 9 3 13]"
"6","5","98","""""","9.9","[5 3 10 5 6 5 13 7 7 11 3 2 9 3 9]"
"7","5","98","""""","9.9","[5 3 10 5 6 5 13 7 7 11 3 2 9 3 9]"
"8","5","97","""""","9.9","[5 3 8 5 6 5 14 7 7 11 3 2 9 3 9]"
"9","5","97","""""","9.9","[5 3 8 5 6 5 14 7 7 11 3 2 9 3 9]"
"10","5","103","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 9]"
"11","5","98","""""","9.9","[5 3 10 5 6 5 13 7 7 11 3 2 9 3 9]"
"12","5","107","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 13]"
"13","5","107","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 13]"
"14","5","107","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 13]"
"15","5","107","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 13]"
"16","5","107","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 13]"
"17","5","107","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 13]"
"18","5","107","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 13]"
"19","5","107","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 13]"
"20","5","107","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 13]"
"0","4","98","""""","9.9","[5 3 8 5 6 5 14 7 3 11 3 3 9 3 13]"
"1","4","97","""""","9.9","[5 3 8 5 6 5 14 7 3 11 3 2 9 3 13]"
"2","4","99","""""","9.9","[5 3 10 5 6 5 14 7 3 11 3 2 9 3 13]"
"3","4","97","""""","9.9","[5 3 8 5 6 5 14 7 3 11 3 2 9 3 13]"
"4","4","93","""""","9.9","[5 3 8 5 6 5 14 7 3 11 3 2 9 3 9]"
"5","4","99","""""","9.9","[5 3 10 5 6 5 14 7 3 11 3 2 9 3 13]"
"6","4","94","""""","9.9","[5 3 10 5 6 5 13 7 3 11 3 2 9 3 9]"
"7","4","98","""""","9.9","[5 3 10 5 6 5 13 7 7 11 3 2 9 3 9]"
"8","4","99","""""","9.9","[5 3 10 5 6 5 14 7 7 11 3 2 9 3 9]"
"9","4","98","""""","9.9","[5 3 10 5 6 5 13 7 7 11 3 2 9 3 9]"
"10","4","103","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 9]"
"11","4","98","""""","9.9","[5 3 10 5 6 5 13 7 7 11 3 2 9 3 9]"
"12","4","103","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 9]"
"13","4","107","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 13]"
"14","4","107","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 13]"
"15","4","107","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 13]"
"16","4","107","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 13]"
"17","4","107","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 13]"
"18","4","107","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 13]"
"19","4","107","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 13]"
"20","4","107","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 13]"
"0","3","100","""""","9.9","[5 3 10 5 6 5 14 7 3 11 3 3 9 3 13]"
"1","3","100","""""","9.9","[5 3 10 5 6 5 14 7 3 11 3 3 9 3 13]"
"2","3","99","""""","9.9","[5 3 10 5 6 5 14 7 3 11 3 2 9 3 13]"
"3","3","97","""""","9.9","[5 3 8 5 6 5 14 7 3 11 3 2 9 3 13]"
"4","3","93","""""","9.9","[5 3 8 5 6 5 14 7 3 11 3 2 9 3 9]"
"5","3","95","""""","9.9","[5 3 10 5 6 5 14 7 3 11 3 2 9 3 9]"
"6","3","98","""""","9.9","[5 3 10 5 6 5 13 7 7 11 3 2 9 3 9]"
"7","3","98","""""","9.9","[5 3 10 5 6 5 13 7 7 11 3 2 9 3 9]"
"8","3","98","""""","9.9","[5 3 10 5 6 5 13 7 7 11 3 2 9 3 9]"
"9","3","98","""""","9.9","[5 3 10 5 6 5 13 7 7 11 3 2 9 3 9]"
"10","3","107","""""","9.9","[5 12 10 5 6 5 13 7 7 11 3 2 9 3 9]"
"11","3","98","""""","9.9","[5 3 10 5 6 5 13 7 7 11 3 2 9 3 9]"
"12","3","107","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 13]"
"13","3","107","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 13]"
"14","3","107","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 13]"
"15","3","107","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 13]"
"16","3","107","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 13]"
"17","3","107","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 13]"
"18","3","107","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 13]"
"19","3","107","""""","9.9","[5 12 10 5 6 5 13 7 3 11 3 2 9 3 13]"
